id,content,main post,label
bro.do,"Hallo bro @nababan855 untuk saat ini Store Om Bro ada di Bandung, Jakarta, Bekasi, Tangerang dan Surabaya. Untuk lebih lengkapnya beserta mapnya Mas Bro bisa lihat di http://bro.do/id/stores #EnjoyBrodo -FSU-",no,x
bro.do,Hallo bro @e_n_c_y cocok Mbak Bro ayo silahkan #EnjoyBrodo -FSU-,no,x
bayupra,Alamat tangerang dimana @bro.do?,no,jawab
bro.do,Halli Bro @bayupra store Om Bro Tangerang ada di Q-Big Mall Tangsel. Ayo segera merapat mas bro #TosJantan -FSU-,no,x
albara_ar_rohmanjr,Selain d situ dmn lg om @bro.do yg d Tangerang,no,jawab
bro.do,Hallo Bro @albara_ar_rohmanjr hanya disana untuk sementara ini mas Bro #TosJantan -FSU-,no,x
albara_ar_rohmanjr,Ok mksih info'y Om @bro.do,no,baca
rezarhtm,"dulu varian warnanya banyak, sekarang cuma 2",no,jawab
sandpermana,Asem... Kmrn bru beli... Ponte muncul... Nasib 😭,no,abaikan
aryanorack,@bro.do ada toko untuk makassar gk om...!!,no,jawab
holandrio,Bos tali sepatu bos,no,abaikan
anotherhanif,"Ponte Chesnut gw dari dulu sampe skrg masih tetep awet, keren!",no,baca
faisal_faraby,Boleh tau lokasi store di Tangerang di mana y? Thx @bro.do,no,jawab
_wandyyy,Brodo di makassar sdh tdk ada  ya kak?,no,jawab
ulniet,Pekan baru buka dong mas bro do,no,baca
ulniet,Gw kipincut bgt neh..tp beli online gak puas..dan gak biasa..sukanya lansung...bro do,no,baca
rahmathoirudin,Keren abiiiisss....ready stock ga? Btw kapan launching di Bogor atau Jambi?,no,jawab
angputranto,@okkarozalinda ini ganteng maksimal yaa 😍 #kodekeras,no,abaikan
bro.do,"hi bro @aryanorack @_wandyyy , untuk saat ini Brodo Store Makassar sedang ditutup sementara, ditunggu saja yaaa semoga dalam waktu dekat ini bisa segera dibuka kembali. #TosJantan -TS-",no,x
bro.do,@adegusman info lebih lengkap mengenai ketersediaan stock di Brodo Bekasi bisa di cek langsung aja bro di tkp! #TosJantan -TS-,no,x
bro.do,@faisal_faraby ada di Q-Big bro!,no,x
bro.do,"hi bro @ulniet @rahmathoirudin , untuk saat ini Brodo Offline Store memang belum ada di Pekanbaru, Bogor ataupun Jambi. tapi, kalo ada rekomendasi Store disana, kasih tau Om Bro yaa, siapa tau Om Bro bisa mampir kesana. #SalamGentleman -TS-",no,x
aryanorack,@bro.do ok di nanti untuk wilayah makassar om👌🏼,no,jawab
budintr23,Cantik ya baby @novinurtyas hihi,no,abaikan
bro.do,"Hallo bro @albara_ar_rohmanjr untuk store tangerang beralamat di Jl. BSD Raya Utama, Lengkong Kulon, Pagedangan, Tangerang, Banten #EnjoyBrodo",no,x
bro.do,"Hallo bro @bayupra untuk store tangerang beralamat di Jl. BSD Raya Utama, Lengkong Kulon, Pagedangan, Tangerang, Banten #EnjoyBrodo",no,x
bro.do,"Hallo bro @faisal_faraby untuk store tangerang beralamat di Jl. BSD Raya Utama, Lengkong Kulon, Pagedangan, Tangerang, Banten #EnjoyBrodo",no,x
bro.do,Hallo bro @holandrio untuk tali sepatunya sedang Out of Stock bro,no,x
bro.do,"Hallo bro @aryanorack untuk saat ini Store Om Bro ada di Bandung, Jakarta, Bekasi, Tangerang dan Surabaya. Untuk lebih lengkapnya beserta mapnya Mas Bro bisa lihat di http://bro.do/id/stores #EnjoyBrodo",no,x
bro.do,"Hallo bro @_wandyyy untuk store makassar saat ini sedang tutup sementara bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do dan pesanan Bro akan dikirim langsung ke alamat tujuan.#TosJantan",no,x
faizal_asikin,Bagus ya @elokauliyah 😁,no,abaikan
asnofaasnofita,kren mau dong @bro.do,no,baca
bro.do,yuk kunjungi website Om Bro www.bro.do @asnofaasnofita . #SalamGentlemen,no,x
novinurtyas,Beli2 @budintr23,no,abaikan
budintr23,@novinurtyas hahhaaha gtu ya baby,no,abaikan
elokauliyah,@faizal_asikin sepatu lagi! Sepatumu udah byk dirmh aja msh ada yg blum dipakai 👹,no,abaikan
faizal_asikin,😭😭😭@elokauliyah,no,abaikan
elokauliyah,@faizal_asikin tiap bln beli sepatu 😈😈😈,no,abaikan
graha_tiket_indonesia,Di Surabaya ada offline store nya gk..? Mohon info alamatnya,no,jawab
ardy_sat,@meritardy keren yo,no,abaikan
gendicky,Ada ukuran 45 ndk gan,no,jawab
bro.do,"Hallo Bro @gendicky untuk detail harga, stok tersedia, dan gambaran produk juga pemesanan bisa langsung klik link berikut http://bro.do/id/ #enjoybrodo -FSU-",no,x
attahasrathidayatmalli,Alamatnya dimana gan,no,jawab
bro.do,"Hallo Bro @attahasrathidayatmalli untuk saat ini Store Om Bro ada di Bandung, Jakarta, Bekasi, Tangerang, Yogyakarta dan Surabaya. Untuk lebih lengkapnya beserta mapnya Mas Bro bisa lihat di http://bro.do/id/stores #EnjoyBrodo -FSU-",no,x
ka_akha,Brodo ada size 42,no,jawab
ka_akha,Bagaimana cara ongkir untuk ke kota batam,no,jawab
aanvholic91,Harga berapaan bg ? N made ini nya apa bg ? untuk size nya ukuran Indonesia gk bg ?,no,jawab
emilrestu,Size 40 ready bro,no,jawab
bro.do,Hallo Bro @emilrestu untuk saat ini produk yang Bro maksud sedang out of stock Bro. Mungkin Mas Bro tertarik dengan model lain bisa dicek koleksinya di http://bro.do/id/ #enjoybrodo -FSU-,no,x
bro.do,Hallo Bro @ka_akha untuk saat ini produk yang Bro maksud sedang out of stock Bro. Mungkin Mas Bro tertarik dengan model lain bisa dicek koleksinya di http://bro.do/id/ #enjoybrodo -FSU-,no,x
bro.do,Hallo Bro @ka_akha untuk ongkir masih promo Gratis pengiriman keseluruh Indonesia. Silahkan untuk order via website http://bro.do/id/ #EnjoyBrodo -FSU-,no,x
bro.do,Hallo Bro @aanvholic91 untuk model Ponte Brown itu harga Rp 615K Bro. Untuk detail dan pemesanan silahkan visit website Om Bro http://bro.do/id/ #TosJantan -FSU-,no,x
bro.do,"The Ease of Being Gentlemen: Jogja.Sudah siap menggengam tiket untuk menjadi Gentlemen Indonesia seutuhnya? Jangan lupa ajak keluarga dan kawan - kawan Brothers untuk mengunjungi @brodostorejogja pada saat Grand Opening 12 maret 2017 yang bertempat di Indiecology Cafe, Jl. Candra Kirana No.14  Sagan - Terban, Yogyakarta..Dan pastikan Brothers tidak melewatkan kesempatan untuk memiliki sepatu Brodo, apalagi sampai kehabisan! Karena Om Bro sudah menyiapkan segudang kejutan bagi Brothers Jogja mangunjungi Brodo Store, antara lain:.1.	Sowan JogjaPada tanggal 12 Maret 2017 mulai jam 10 pagi, akan ada promo antrian dengan diskon total Rp 6.750.000 untuk 50 pengunjung pertama-	Pengunjung 1 – 3 : 500.000-	Pengunjung 4 – 10 : 250.000-	Pengunjung 11 – 30 : 100.000-	Pengunjung 31 – 50 : 75.000.2.	Golden TicketOm Bro bagi – bagi 1 sepatu gratis setiap bulannya buat Brothers yang sering belanja di Brodo Store Jogja. Makin banyak Brothers belanja di Brodo Store Jogja, makin besar kesempatannya..3.	Paket Koleksi JantanPromo bundling racikan Om Bro buat Brothers, ada potongan 10% setiap pembelian paket koleksi jantan:-	Shoes + Accessories-	Shoes + Apparel-	Leather Shoes + None Leather Shoes-	2 Leather Shoes.4.	Visit StorePotongan instan sebesar Rp 50.000 buat Brothers yang mau berbagi kebahagiaannya di Brodo Store via socmed. Potongan berlaku untuk pembelian diatas Rp 500.000.Om Bro enteni Dab, 12 maret 2017.Kunjungi kami di : bit.ly/BroSowanJogja.#BrodoStore #BrodoStoreYKT #sowanjogja #menstyle #kicksinframe #leathershoes #MadeinIndonesia #SalamGentlemen.Line@ : @bro.do",yes,x
gilangtalha,Makassar dong om @bro.do,no,jawab
faizalcpratama19,@agiloclanda,no,abaikan
purnomo_yuliantoeko,Lebih deket,no,abaikan
adityalogy17,nitip gak lu haha @wira_munawar,no,abaikan
muhammadyulian188,Iya makassar dong om bro.do..,no,jawab
m.fuad_ubaidillah,di bali ada ngga?,no,jawab
mhdsahuri,"Wi, lg di jogja ga? @dewitrinurhayati",no,abaikan
vincentkevin7,Om promo socmed di kuningan city masih ada gaks? Hehe,no,jawab
apdimass,Store ny dmn? Apakah di indicology juga?,no,jawab
haliems24,@badutdisko @ardiancahyono,no,abaikan
stef4nus,"Om Bro, harganya itu bakal sama dengan di online store resminya nggak ya? Udah ngincar 1 sepatu, nih.",no,jawab
ojieretro,Pekanbaru buka donk min !!,no,jawab
ardiancahyono,@badutdisko @haliems24 wangun,no,abaikan
badutdisko,@ardiancahyono @haliems24 menggelitik,no,abaikan
ardiancahyono,Lim yook... @haliems24 @badutdisko,no,abaikan
mr.nocturno,Wajib Disurvey @ayiariefmaulana @ariedeeje,no,abaikan
haliems24,@badutdisko @ardiancahyono takis,no,abaikan
ayiariefmaulana,@mr.nocturno @ariedeeje siap2 jebol pak,no,abaikan
mr.nocturno,Hrga 600rbuan.. Dpt diskon 500rbu.. Hanya byar 100rbu.. 😁 @ayiariefmaulana,no,abaikan
ekonuryudiansyah,Nyohhh Diskon pinnnn @sigit_babeipin ... Parani!!! Ng jogja wis ono,no,abaikan
arrifat507,"Om bro cabangnya di setiap kota besar itu harus ada biar produk indonesia bisa di pake orang indonesia juga .,terkdang orang mau beli itu ribet di registrasi om bri",no,jawab
wira_munawar,Budget dah pol bulan ini..@adityalogy17 ..haha,no,abaikan
hannimitsurugi,@deckoll @chamelliaedyus,no,abaikan
ariii.finnn,Gan ane daftar di website ko ga dpt kode potongan 50rb,no,jawab
bro.do,"hi Bro @gilangtalha , untuk saat ini Brodo Store Makassar sedang ditutup sementara, doakan saja bro semoga Om Bro bisa segera membukanya kembali. #SalamGentleman -TS-",no,x
bro.do,@muhammadyulian188 ditunggu yaa bro semoga Om Bro bisa segera membuka kembali Brodo Store Makassar. #SalamGentleman -TS-,no,x
bro.do,@m.fuad_ubaidillah untuk saat ini Brodo Offline Store belum ada bro di Bali. ditunggu yaa! #EnjoyBrodo -TS-,no,x
bro.do,@vincentkevin7 ada bro! langsung sikaaat aja bro promonya. #EnjoyBrodo -TS-,no,x
bro.do,@apdimass iya bro,no,x
bro.do,"Hi Bro @stef4nus , untuk harga normal sama saja antara Offline dan Online Store, hanya berbeda jika ada promo tertentu saja. langsung beli bro, jangan sampai kehabisan! #EnjoyBrodo -TS-",no,x
bro.do,"@ojieretro siap bro, ditunggu yaa. semoga Om Bro bisa segera membuka Offline Store juga di Pekanbaru! #TosJantan -TS-",no,x
bro.do,@arrifat507 siap bro! mohon doanya yaa semoga Om Bro bisa membuka store di Seluruh Indonesia. #SalamGentleman -TS-,no,x
bro.do,@ariii.finnn untuk kode voucher tersebut bisa dikonfirmasi via call center ya bro di 08118545555. #SalamGentleman -TS-,no,x
lupii_palupi,Berminat ra pap? @muktiyojaya,no,abaikan
danangrohtri,mbah mbok menowo pengen nambah koleksine @iwan.wibowoadhi,no,abaikan
joehan_51,Kirim ke jepang bisa eg om @bro.do,no,jawab
risky_bred,Bandung kpn Om?,no,jawab
arthursirait,Ada store di medan Om? @bro.do,no,jawab
hashidiq,@amirulikhsan_,no,abaikan
bro.do,"Hallo Bro @gilangtalha , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
gilangtalha,@bro.do min ga salah tag uda dobel tag nya  beda narasi,no,jawab
bro.do,"Hallo Bro @apdimass , untuk alamat pop up store Brodo di Yogyakarta di Jl. Candara Kirana No.14 Sagan-Terban Yogyakarta. Mari merapat Bro. #SalamGentlemen",no,x
bro.do,"Hallo Bro @arrifat507 , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
bro.do,"Hallo Bro @arthursirait , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
arrifat507,"Keingin membuka itu sudah pasti om bro .,amin om bro semoga bisa membuka storenya di setiap kota",no,baca
lik.ngatno,Makassar tutup kang...?,no,jawab
bro.do,"Hallo Bro @lik.ngatno , mohon maaf untuk saat ini Store Makassar sudah tutup. Alternatif pemesanan masbro bisa lakukan di website Om Bro http://bro.do/en/ . #SalamGentlemen",no,x
amirulikhsan_,"@hashidiq nice info bnget, tpi akuny bru bangun. 😣😣😣",no,abaikan
khalifah_rizky,Om @bro.do epsilon boots ready ga? Di @brodostorejogja?,no,jawab
brodostorejogja,Halo bro @khalifah_rizky epsilon boots ready kok bro 😊,no,abaikan
djikdjok,Sampai kapan? Atau hari ini aja? @brodostorejogja,no,abaikan
brodostorejogja,"Halo bro @djikdjok sampai tgl.31 mei 2017, ditunggu kedatangannya bro 😊",no,abaikan
dandhy36,om @bro.do store makassar sdh tutup yah????,no,jawab
djikdjok,Makasih bro @brodostorejogja,no,abaikan
tiann07,@habipjasin,no,abaikan
habipjasin,@tiann07 tancep mass,no,abaikan
bro.do,@dandhy36 untuk saat ini Brodo Store Makassar sedang ditutup sementara bro. ditunggu saja dan doakan semoga Om Bro bisa segera dibuka kembali. #SalamGentleman -TS-,no,x
liobayoharahap,😍😍😍,no,baca
liobayoharahap,",",no,abaikan
liobayoharahap,👍👍👍,no,baca
dandhy36,Aamiin 🙏@bro.do,no,baca
nurudin63,gan mau tanya brodo apakah bekerja sama dengan online shop lazada?  @bro.do,no,jawab
noogie_handicraft,Nice..😍😍😍,no,baca
anggarpurnandaru,Om @bro.do  lengkap ya distore Jogja?,no,jawab
vincensiusandys,@denystwan,no,abaikan
bayu.ndr,@hendrii.iirawan,no,abaikan
hendrii.iirawan,Udah telat.. tgl 12 kemarinn @bayu.ndr 😢😢😢😢,no,abaikan
riyanto_ebs,Ndk ad diskon ta  @bro.do,no,jawab
widyayuuu,@bro.do store yg dijkt dimana ya?,no,jawab
bro.do,"Hi @widyayuuu , Brodo Store Jakarta berada di Kemang dan Kuningan City. alamat lengkapnya bisa dicek di bro.do/id/stores #EnjoyBrodo -TS-",no,x
bro.do,Hallo Bro @widyayuuu store Jakarta beralamat di Jl. Kemang Selatan 8 No. 64 B juga di Kuningan City di lt. UG atau lebih lengkap beserta mapnya bisa Mas Bro lihat di http://bit.ly/BrodoStores . Ditunggu yah Bro #enjoybrodo -FSU-,no,x
khalifah_rizky,Bro adain alpha boots di @brodostorejogja dong,no,abaikan
brodostorejogja,Siap bro ..minggu besok sudah restock alpha boots 😊 @khalifah_rizky,no,abaikan
aminsyaifullah,Cuma 1 hari kmarin minggu aja @bro.do ?..,no,jawab
vaathivoo,Sampai kpn d jogja,no,jawab
septianatita,Iki apik mas @purwanto.septiantito,no,abaikan
purwanto.septiantito,@septianatita iyo ancene,no,abaikan
ozak_,@bro.do min adain diskonan beginiannya kapan dijakarta haaha 😆  kalo ada diskonan walaupun cuman 10 % berasa spesial wkwkwk,no,jawab
bro.do,Hallo bro @ozak_  untuk saat ini sedang tidak ada nih bro. di tunggu saja kejutan selanjutnya ya bro #SalamGentleman,no,x
bro.do,"Hallo bro @dandhy36 untuk store makassar saat ini tutup sementara. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do dan pesanan Bro akan dikirim langsung ke alamat tujuan.#TosJantan",no,x
bro.do,"Minggu, 12 maret 2017 akan jadi momen yang sangat berharga buat Om Bro, karena Brodo Store akan singgah ke salah satu kota kesayangan Brothers se-Indonesia yaitu DIY Yogyakarta..Pada momen Grand Opening @brodostorejogja nantinya Om Bro akan bagi-bagi voucher yang nilai totalnya mencapai Rp. 6.750.000 bagi 50 Brothers yang datang ke Brodo Store Jogja..Kasih tau Om Bro seberapa berharga kedatangan Brodo Store bagi kalian Dab!.Kunjungi kami di : bit.ly/BroSowanJogja.#BrodoStore #BrodoStoreYKT #sowanjogja #menstyle #kicksinframe #leathershoes #MadeinIndonesia #SalamGentlemen.Line@ : @bro.do",yes,x
antzzuno88,Thx @bro.do  kemaren saya baru beli di kuningan city,no,baca
ahmadesos,Sangat berharga,no,baca
haliems24,@badutdisko,no,abaikan
taste.photowork,Kedatangan Brodo ke Jogja selain Berharga juga sangat ISTIMEWA seperti Daerah Istimewa Yogyakarta @bro.do Istimewa #brodoistimewa,no,baca
anju_saragi,Gass bang.. @haslerms,no,abaikan
ganis.g,@bro.do ...aku tunggu di jogja,no,baca
audhamuhammad,"Berharga nya om brodo ke jogja, akan sy apresiasi dengan datang pagi2 sekali dalam acara grand opening om @bro.do",no,baca
maswira,Lokasi jogja nya dmn?,no,jawab
askhabmdn,Monggo @rochmadamrull,no,abaikan
rama.satriya24,Semarang dong haha,no,jawab
luthfihendralukmana,Bisa nih dikunjungin om @misbahussurur,no,abaikan
ag_pyd,lokasi wonten pundi?,no,jawab
andri_arivin,Akhirnya.. Dari thn ke thn.. Baru singgah ke jogja...,no,baca
iffa.nisa,@pranasmara_k,no,abaikan
misbahussurur,@luthfihendralukmana cuss,no,abaikan
lex_wien,Solo kapan yaa..???,no,jawab
mr.nocturno,Cek men sapa tau cocok.. @ayiariefmaulana,no,abaikan
try_aji_,Klo buat cuci sepatu masih ada om???untuk daerah bandung Nuhun,no,jawab
mr.nocturno,Kudu disurvey Pak.. @ariedeeje,no,abaikan
try_aji_,Klo buat cuci sepatu masih ada om???untuk daerah bandung Nuhun,no,jawab
bimm44,Akhrnya datang jg g hrus bli online lg,no,baca
putratamaaditya,Josss gandosss.  Akhirnya ga harus beli online lagiiii,no,baca
ayiariefmaulana,"@mr.nocturno aku ingat dulu., Km cerita panjang lebar tentang sepatu ini. Dan pengen banget merek ini hadir di jogja. Itu, sebelum km beli sepatunya. Nah, skrang keinginan kmu terkabul",no,abaikan
kakangtedi,Colek @novievaadianto @edo_rs,no,abaikan
stekul,njir. lg ke sby acara di jogja.g bruntung. @bro.do,no,abaikan
pranovdyo,Gih coba kesini besok @zalkad @indrawibd,no,abaikan
mr.nocturno,Hahaha.. tapi sayang aku sudah mau berangkat mencari rezeki dinegeri orang lain men.. But at least my dream coming true..🙏.. @ayiariefmaulana,no,abaikan
yudhi_meidiyanto,Wah kebetulan besok agenda ke jogja pasti mampir kasih diskon besar ya... hehehe,no,abaikan
zafachruriza,@wildanjauhar nitip brodo flex dark choco wkwkwk,no,abaikan
bro.do,@maswira di Indiecology bro di Jl. Candra Kirana no 14. jangan lupa datang yaa bro! #TosJantan -TS-,no,x
bro.do,"@ag_pyd di Indiecology bro, di Jl. Candra Kirana no 14.",no,x
bro.do,@try_aji_ ada bro! langsung datang aja bro ke Brodo Store Bandung di Jl. Gudang Utara no 40 B. info lengkap bisa langsung chat aja bro ke akun Brolabs di ID Line -> @brolabs #EnjoyBrodo -TS-,no,x
wildanjauhar,@zafachruriza custom ng @deca_shoes ae,no,abaikan
zafachruriza,@wildanjauhar nggone sopo,no,abaikan
wildanjauhar,@zafachruriza mas jauhar,no,abaikan
luthfihendralukmana,Beda ga ya harganya sm jkt om @misbahussurur,no,abaikan
ag_pyd,"@bro.do makasih dab,..",no,baca
arypradana__,Ke Samarinda nya kapan om bro ? @bro.do,no,jawab
heri_hr,Gas bos @desinova21,no,abaikan
brianadam7,Itu sampe kaappan bro di jogjanya?? @bro.do,no,jawab
misbahussurur,@luthfihendralukmana gatau lik muehehe,no,abaikan
luthfihendralukmana,Lu mah taunya harga di GS sih yaa om @misbahussurur,no,abaikan
galih_tribakti,Di bogor store nya dimana yaa? @bro.do,no,jawab
bro.do,"Hallo Bro @maswira , alamat pop up store Om Bro di Yogyakarta di Jl. Candara Kirana No.14 Sagan-Terban Yogyakarta. Mari merapat Bro. #SalamGentlemen",no,x
bro.do,"Hallo Bro @rama.satriya24 , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
bro.do,"Hallo Bro @ag_pyd , alamat pop up store Brodo di Yogyakarta di Jl. Candara Kirana No.14 Sagan-Terban Yogyakarta. Mari merapat Bro. #SalamGentlemen",no,x
bro.do,"Hallo Bro @try_aji_ , untuk Brolabs masih ada bro, masbro bisa langsung kunjungi di Jl. Gudang Utara No.40B Bandung. Buka jam 1 siang bro . #SalamGentlemen",no,x
bro.do,"Hallo Bro @arypradana__ , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
bro.do,"Hallo Bro @brianadam7 , sampai waktu yang tidak di tentukan bro. #SalamGentlemen",no,x
bro.do,"Hallo Bro @galih_tribakti , untuk saat ini belum ada bro. Besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
bro.do,"Hallo Bro @galih_tribakti , besar keinginan Om Bro untuk membuka Store di seluruh kota yang terdapat di Indonesia. Doakan saja agar Om Bro bisa segera menambah store ya Bro. Alternatif lainnya, Bro bisa pesan langsung di Store Online http://bro.do #SalamGentlemen",no,x
jati_rahyono,Buka store di sby donk @bro.do,no,jawab
filosofi.racer,Ditunggu bang cabang storenya di kota palembang kapan 😎,no,baca
