no,id,content,main post,poster post,label
1944,vanillahijab,"@intankf with Melody BlouseMelody Blouse ini busui (nursuing) friendlyBakal ready stock hari Kamis yaa, 3 Agustus di www.vanillahijab.com",yes,yes,x
1945,azizah_ds_na,💕💕💕,no,no,x
1946,puspita.rina,😍😍😍,no,no,x
1947,rahmarahmi.id,Cantiik😍😍😍,no,no,x
1948,mahniasari,Salfok ke scarf nya 🤦‍♀️@vanillahijab,no,no,x
1949,kiky_meidi,😍😍😍,no,no,x
1950,mrswennydean,Scarf nya xantik 😍😍 kpn di launching @vanillahijab @intankf #salfok,no,no,x
1951,fahrunnisalaila,Kok lucu siiiyy😭,no,no,x
1952,nurlisanailaaulia,😍😍😍😍😍,no,no,x
1953,tasia_beauty,"yang mau nitip, pengiriman dari jkrt bsa DM yaa...",no,no,x
1954,detassatalitha,Pengen ini ukuran S dong jastip bdg manaaaaaa,no,no,x
1955,vikaandari_90,Suka😍😍😍😍😍,no,no,x
1956,nufrashop,Yuhuu yg mau titip boleeh dm yaa..dkirim dr bandung bisa shoppee gratis ongkir smpe 30rbu 😉😗,no,no,x
1957,larastiastevani,"Wah busui,, ga sabare pengen beli 😱",no,no,x
1958,atikatiqtiq,@tasia_beauty siss mau ya siss..titip,no,no,x
1959,reskiirai,Busuuiii 😍😍😍,no,no,x
1960,tasia_beauty,"blh sis @atikatiqtiq , bsa DM langsung ya ..",no,no,x
1961,restiani_caprina,share warna donk 😍😍,no,no,x
1962,escargotroom,Jam brp ? @vanillahijab,no,no,x
1963,namsoohyo,Bagus banget sihhh... Mauuuu 😍😍😍,no,no,x
1964,ririn_farhan,Brp ini?,no,no,x
1965,rurryfitriani,Bahannya apa ini mba,no,no,x
1966,er.galleryhijab,Detail size please.... 😁,no,no,x
1967,mariadwim_,Mau ini. Nitip dong @octa_sonata 😶,no,no,x
1968,pastel.byputri,Yuk yg mau jastip. Shipment from Jaksel ya.,no,no,x
1969,pastel.byputri,Holland dan floresta masih ready ya 🙏🏼😊,no,no,x
1970,anggi_ys_piliang,Salfok ama kerudungan nya,no,no,x
1971,hlnraydev,💘💘💘,no,no,x
1972,jastipclg,milea pants grey size m masih ready yaaaa. diorder yuk,no,no,x
1973,kelambukita,💕,no,no,x
1974,a.morestore,Yang masih cari HOLAND dan COTTON SEGI4 saya masih ada ya,no,no,x
1975,drahmastore,"Siap kirim katya black dan navy. voal green tea, sunkiss, lylac dan heart. Pasmina dvalentino masih banyak warna. Bisa via shopee",no,no,x
1976,fazzia.id,Assalamualaikum. Yg mau titip bisa dm ya,no,no,x
1977,bajukurungshop,Thanks Sis 👍,no,no,x
1978,edderaa_,Brapa kak,no,no,x
1979,fuji2992,"Lepas romantic collection abstrack M, kualitas masih sangat baik. Jarang dipake. Minat DM 🙏",no,no,x
1980,rofi_nafisah2306,♥♥♥,no,no,x
1981,_nabilamp_,"Ready stok segi4holland deepred dan segi4cotton sunkiss , minat DM ya",no,no,x
1982,kumalahijabstore,💞💞,no,no,x
1983,dindavanillahijab,@edderaa_ harga @ririn_farhan harga diinfokan saat open order di website dear.,no,no,x
1984,beautymakeup0908,"Masih ada segi4 cotton maroon,segi4 holland deepred,mulberry instan maroon,berminat DM ya 😍",no,no,x
1985,dindavanillahijab,"@escargotroom @rurryfitriani @er.galleryhijab untuk jam ditunggu info selanjutnya, dan untuk bahan / detail size bisa LINE ke @vanillasuuport (pakai @) ya dear.",no,no,x
1986,hijabmahestri,"ready stock ya satin velvet segi empat,organza hijab,segi4makmara berminat dm ya dear",no,no,x
1987,dearesthijab,Yg mau titip order bisa dm ya,no,no,x
1988,furinfarin,"Siap kirim segi4 floresta tiffany, segi4 cotton greentea heart, pasmina dvalentino caviar hazelnut mercy jeans kirim dr depok bisa shopee. Beli 1 tetep freeong",no,no,x
1989,serarachmayanti,Mau donk sis gmn pesenny,no,no,x
1990,luiqa.id,Jam brp ya sis klo boleh tau ini? @vanillahijab,no,no,x
1991,ishop.kuningyellow,"Ready segi4 cotton white Sunkiss heart lilac, minat dm ya 😘😘 pengiriman Jakarta",no,no,x
1992,life_style_kita,"Ass  Ready segi empat Katya black💞💕 Dan Hana instan Rubi hijaunya keren banget💞💕, silakan Cek Ig barang ready stock Kami 😘",no,no,x
1993,rahmahwati23,Brapaan ini,no,no,x
1994,ila_queen_123,Ready ya diamond alteir n wrn jeans.. bs shopee,no,no,x
1995,hematnmurmer,"@serarachmayanti pesennya lewat wev sis,ada jam ordernya dan rebutan",no,no,x
1996,dindavanillahijab,@rahmahwati23 harga diinfokan saat open order di website ya dear.,no,no,x
1997,dindavanillahijab,@luiqa.id ditunggu info selanjutnya ya dear.,no,no,x
1998,dindavanillahijab,@serarachmayanti order hanya via website vanillahijab.com/ daftar/registrasi dulu sebelum order dan ini untuk lihat @carabelanjavanilla ya dear.,no,no,x
1999,butikspreihanna,"Sprei homemade, motif nya lucu2. Buatan sendiri loh dears. Follow IG kami yah 😚",no,no,x
2000,ri_hijabb,"Last stock pashmina mauren , denim floresta tiffany kaka .. minat dm ya 😊",no,no,x
2001,ameliasuhandoko,Mauuu,no,no,x
2002,trtika,@pastel.byputri kalau mau titip kena berapa fee nya?,no,no,x
2003,rahmarahmi.id,"Siap kirim segi4 COTTON atalier, pasmina DVALENTINO rosepeach dustyblue, segi4 KATYA navy, grab it fast dear😍😍",no,no,x
2004,mariza_nadshop,Yg mau nitip bisa dm kami 😙,no,no,x
2005,kurniasari_yessy,Mau donk ini LD berapa ya min? @vanillahijab,no,no,x
2006,midahteh,Ini berapaam,no,no,x
2007,midahteh,Berapaan?,no,no,x
2008,medinadistya,@mariza_nadshop brp mba fee titipnya,no,no,x
2009,rosadana_nr,"Hai, hai kak,, di aku masih ready Segi4 Katya Black, Segi4 Cotton Aqua,  Lilac,  Heart, Pasmina Dvalentino Hazelnut, DustyBlue, Segi4 Instan Tasel Macaroon, Klasik Swing Skirt Casa,  Mulberry Pleats Dress Sky M,  Creme S,, bisa shopee ya, 😊",no,no,x
2010,agustinaseftyramadhana,@mariza_nadshop msh ada ya ... Yg ini?,no,no,x
2011,mariza_nadshop,@medinadistya dm ya mba,no,no,x
2012,mariza_nadshop,@agustinaseftyramadhana dm,no,no,x
2013,khonitayuliyudautami,Ini berapa ka?,no,no,x
2014,muslimahhijab.id,"Yang mau titip bisa langsung dm ya 😊😊, wilayah Kalimantan. Insha Allah memberikan yang terbaik untuk vanilla hijab lovers 😊",no,no,x
2015,erlynadhamayanti,Yang dipakai Mba intan kf size brp ya? @dindavanillahijab,no,no,x
2016,dindavanillahijab,@erlynadhamayanti size M dear.,no,no,x
2017,annisadpermata,Talinya bisa dilepas ya?  @dindavanillahijab,no,no,x
2018,dindavanillahijab,@annisadpermata info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
2019,shazia_id,@dindavanillahijab ini warna apa ya?,no,no,x
2020,dindavanillahijab,@shazia_id warna olive dear,no,no,x
2021,caviasshop,😘😘😘,no,no,x
2022,tndbutik,Yy mau ini uk L dm ya saya ada,no,no,x
2023,afriliarizk,Adakah yg pny? Size L,no,no,x
2024,vatrynshah,yg punta L pls DM yaa,no,no,x
2025,ervarviani,Yg mau lepas warna ini dm aku ya..,no,no,x
2026,andityaayu,Yang punya size m dm dong,no,no,x
2027,puspitaquw,Ad yg dpt wrna ne gak xl,no,no,x
2028,henariduan,Semua solid out...syediih 😥,no,no,x
2029,vanillahijab,"Ups, she's not so ready yet@hamidahrachmayanti sweet look for Saturyeay!-Yana Instan Hijab-Swing Blouse-Bag by @vanillaforfashion Blouse ini akan ready stock KAMIS 3 Agustus 2017 yaa di www.vanillahijab.com",yes,yes,x
2030,anieyully27,Unchhh😍 love it😘,no,no,x
2031,dyu4n1t4,blm siap aja kliatan kece apalagi udah siapnya ya 😊😊,no,no,x
2032,amelamalia1,😍,no,no,x
2033,ratnakml,selalu cantik @hamidahrachmayanti 💘,no,no,x
2034,reskiirai,Detail gambar per itemnya dong 😁,no,no,x
2035,greyhats13,too perfect hehe,no,no,x
2036,nurlisanailaaulia,😍😍😍,no,no,x
2037,hlnraydev,💘💘💘,no,no,x
2038,nuraninunik,Detail instan hijabnya donkkk,no,no,x
2039,esyabachri,Kayaknya baguuuuus deh mauuu mauu mauuu aim mauu ya alloh,no,no,x
2040,22mheii,Siap2 @bebeiiocha,no,no,x
2041,rickafaraz,Blouse nyaaaa 😍😍😍,no,no,x
2042,kimmysstore_,Yg mau titip swing blouse.. Line yaa,no,no,x
2043,nuraeni.nisa,Kalo yana instan hijab nya kapan bisa diorder kak?,no,no,x
2044,dearesthijab,Yg mau titip bisa dm yaa,no,no,x
2045,kittenlova_,Baguusssssss bismillah dapet blousenya 😘😘😘,no,no,x
2046,kimmysstore_,"Khusus swing blouse, yg mau titip blh line/dm yaa ladies",no,no,x
2047,mollynoedyes,Blouse kece badai... bismillah stay tune,no,no,x
2048,puspitasari_yulianti,Yg di surabaya mana ya ??? Mau nitip blouse nya,no,no,x
2049,dindinayuu,"Assalammualaikum, yg mau titip order bisa ke aku ya. Jastip 10rb/pcs. Pengiriman dari Bogor. Dropship juga bisa. Insya Allah amanah kak🙏 Makasih",no,no,x
2050,rrismala,Brp?,no,no,x
2051,bebeiiocha,Okey I'm ready darl 🙌❤❤ @22mheii tolong nnti saling mengingatkan 😂😂,no,no,x
2052,niaanggraeni1906,Yeayyy banyak yg baru lg @windaps96,no,no,x
2053,22mheii,Hahahahahahahahah @bebeiiocha,no,no,x
2054,ubaydillahcom,Malaikatku 😍,no,no,x
2055,dindavanillahijab,@nuraeni.nisa ditunggu info selanjutnya ya dear.,no,no,x
2056,dindavanillahijab,@ambarr.aw ditunggu info selanjutnya ya dear.,no,no,x
2057,sulis_setyawati13,Yang mau nitip swing blouse dm y.. pengiriman dr jakarta😊,no,no,x
2058,larastiastevani,Semoga aja bisa busui yah 🙏,no,no,x
2059,nenengggnd,Mau bajunyaaa,no,no,x
2060,citraoktavinni.rs94,😍😍😍😍😍😍 smga kbgian nnti,no,no,x
2061,quenzyy,"Haiiii, terima jasatitip vanillahijab, yg minat bisa DM ya, InsyaAllah trusted 😍",no,no,x
2062,npuspitasari376,swing blouse brp hargany?,no,no,x
2063,chynthrl,Wadohh.. Alamat pake jastip nihh 😅,no,no,x
2064,putritriputputri,Masih available ya kakak Alika Dress XL black.. Harga dibawah website jual murah biar duitnya muter lagi.. Thx,no,no,x
2065,novadanurwendo,Aww blusnyaaa,no,no,x
2066,hijab_point,Yuk yg mau nitip bisa dm ya sisy2 😘,no,no,x
2067,wardiani.putri,Yg ini jg d tunggu ya sist :D,no,no,x
2068,ocesarina,Busui friendly kah?,no,no,x
2069,mrs.ersha,hijabnya😍 blousenya 😍😓 @nesyakresna,no,no,x
2070,nmasitah,Yg ga sempat order bisa titip order d @nubless_jastip yaaa...silahkan langsung dm yaa,no,no,x
2071,puspitasari_yulianti,@hijab_point cek dm sist,no,no,x
2072,enysavitri,Tasnya kapan adaaaa,no,no,x
2073,queena.sa,Jam nya ga diinfo sis ?? 😅😅,no,no,x
2074,ifah_kholifah,Semoga busui friendly,no,no,x
2075,devisari7,@vanillahijab loveee youuu walau suka ga kebagian tapi aku senang dengan vanilla harga yg di bandrol ckup trjangkau kualitas oke💕,no,no,x
2076,anie.fitriany,Big Love... Warnaa ini...selalu ga bisa nolakk apalagii dr @vanillahijab 😍😍😍,no,no,x
2077,bajukurungshop,Terima kasih 👍,no,no,x
2078,yohannacinthya90,Busui ga yaa?? @vanillahijab,no,no,x
2079,rahmarahmi.id,"Ready siap kirim segi4 COTTON atalier, pasmina DVALENTINO rosepeach dustyblue, segi4 KATYA navy😍",no,no,x
2080,annisanie7,Kebagian ga ya? Soalnya ga kebagian trus,no,no,x
2081,annisanie7,Kebagian ga ya? Soalnya ga kebagian trus,no,no,x
2082,fashion_preloved_,Yana instannya kapan? Hehe,no,no,x
2083,riskadianjayanti,"Mau phasminanya sist, masih ada gak ya",no,no,x
2084,nandashain,duhhh cakepppppp pengen donk nnti titip ada gak yah jastip nya,no,no,x
2085,esaamilia,jam berapa?,no,no,x
2086,furinfarin,Saya ada mb pasmina nya @riskadianjayanti,no,no,x
2087,venni_indriyani,"Yuk ka diaku ready hana Instan, katya, tassel instan,  diamond valentino segi4 ma pashmina... Yg kmrn blm kebagian bs dm atau cek ig yah 😊",no,no,x
2088,venni_indriyani,"@fashion_preloved_ hy ka diaku masih ready hana Instan, bs via shoppe",no,no,x
2089,venni_indriyani,"@riskadianjayanti hy ka diaku masih ready pashmina diamond valentino, kia instan",no,no,x
2090,rosadana_nr,"Ready segi4 instan tasel macaroon, segi4 katya black, segi4 cotton lilac, heart, aqua, pasmina dvalentino hazelnut, mercy, dustyblue, atalier",no,no,x
2091,syamsudharmi,Yg mau lepas swing blouse ukuran L warna random dm yaa..,no,no,x
2092,emaryanti,Jam berapa ya uploadnya??,no,no,x
2093,muslimahhijab.id,"Ready stock segi 4 Katya navy,black,lips. Yang mau langsung cek Ig ya 😊😊 last stock",no,no,x
2094,widaprety27,Butiknya dmn sih.saya pgn milih langsung?,no,no,x
2095,mithanuraini,Bro face like this @diahnurais,no,no,x
2096,adnani_wahasyim,Wahh naksir swing blus nya,no,no,x
2097,yulistiana.rita,Mau swing blouse nya 😍😍😍,no,no,x
2098,nuril293,pink always beautiful 😍,no,no,x
2099,nisa94luh,Mau,no,no,x
2100,laniiieenn,Ngicer bag @vanillahijab,no,no,x
2101,ayfamily.hijab,Last stock segi4 Cotton Aqua & sunkiss 70k aja😍 ada alika dress juga lhoo,no,no,x
2102,yeoo.co,"Haiii aku ada kerudung lucu handmade bordir, silahkan cek 😊",no,no,x
2103,kimmysstore_,Yg mau titip swing blouse bisa line aku ya... Shipping from tangerang😊,no,no,x
2104,noviekurnayanti,Ini mah judulnya kekepin sendiri sambil orderin buat org juga 😆😆,no,no,x
2105,lailarmdhnn,Aduh ga sabar,no,no,x
2106,ntwon_ol_shop,Naksir banget,no,no,x
2107,nandaariffani,Cara pesen nya gmna yaa sis,no,no,x
2108,rahmarahmi.id,@nandaariffani ada di ig @carabelanjavanilla dear,no,no,x
2109,nandaariffani,Websitenya apa yaa mba,no,no,x
2110,moeslimahboutiq,Yg mw nitip dm ya..terutama daerah Jatim,no,no,x
2111,rahmarahmi.id,@nandaariffani www.vanillahijab.com,no,no,x
2112,rahmarahmi.id,"Yang mau nitip, pengiriman dari jateng bisa DM🌸",no,no,x
2113,life_style_kita,Ready segi empat Katya black 💕💞,no,no,x
2114,tasia_beauty,"yang mau nitip, dari jkrt bsa DM yaa...",no,no,x
2115,nandaariffani,Terimakasih,no,no,x
2116,resticadli,Ini yana instan warna apa ka? @vanillahijab,no,no,x
2117,kumalahijabstore,😍😍,no,no,x
2118,memeidaa,😍😍,no,no,x
2119,dindavanillahijab,@resticadli warna lengkap akan di share ke website ya dear.,no,no,x
2120,dindavanillahijab,@nandaariffani order hanya via website vanillahijab.com/ Daftar/Regiatrasi sebelum order dan lihat @carabelanjavanilla nya ya dear.,no,no,x
2121,dindavanillahijab,@widaprety27 order hanya via website vanillahijab.com/ Daftar/Regiatrasi sebelum order dan lihat @carabelanjavanilla nya ya dear.,no,no,x
2122,nandaariffani,Udaah sis makasih sis,no,no,x
2123,dindavanillahijab,@emaryanti @esaamilia untuk jam ditunggu info selanjutnya ya dear.,no,no,x
2124,dindavanillahijab,@larastiastevani @ocesarina info detail produk bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
2125,dindavanillahijab,@npuspitasari376 untuk harga diinfokan saat open order di website ya dear.,no,no,x
2126,loyalpartnerhijab,Bandana rajut premium 70k 3pcs 💕,no,no,x
2127,trisma_zone,@hijab_point @quenzyy @dearesthijab @kimmysstore_ jastip berapa? Ada shopee? DM dong~,no,no,x
2128,quenzyy,Shoppe : quennyhouse @trisma_zone,no,no,x
2129,exoticwow,Ok...siap,no,no,x
2130,lalamarsyda,Sist saya mau pesan dari sekarang bisa ? Sblm launching... gmn caranya ?,no,no,x
2131,rahmarahmi.id,"Siap kirim segi4 COTTON atalier, pasmina DVALENTINO rosepeach dustyblue, segi4 KATYA navy🌸🌸🌸🌸",no,no,x
2132,boxcorner,Yg mau titip area sby 🙋🏻,no,no,x
2133,devan_vanni,@vanillahijab it brp sis,no,no,x
2134,aticka_nov25,hijabnya masih adakah?,no,no,x
2135,ri_hijabb,"Ready ka pashmina mauren denim , floresta tiffany siap kirim @aticka_nov25 ..minat dm ya😊",no,no,x
2136,dgallerys.shop,"Assalamualaikum, yg takut ga kebagian n ga bs order di web, bs titip kami utk yana instan hijab, swing blouse dan tas nya.. Dm kami ya sis..pengiriman dr jakarta bs via shopee",no,no,x
2137,rosadana_nr,"Avail Segi4 Katya Black, Segi4 Cotton Aqua,  Lilac,  Heart, Pasmina Dvalentino Hazelnut, Dustyblue, Segi4 Instan Tasel Macaroon, Klasik Swing Skirt Casa, Mulberry Pleats Dress Sky M, Creme S. Ayuk segera diorder kak,, 😊",no,no,x
2138,nuraisha_95,Satu set iti berapa @vanillahijab,no,no,x
2139,thequeenily.shop,"Assalamualaikum ka, yg mau nitip DM ke kami ya, pengiriman dari jaktim, bisa free ongkir via shopee 😊😊😊",no,no,x
2140,laclykhijab,"Assalamu'alaikum Teteh:) boleh dilihat koleksi ciput rajut kami di sini :) harga lebih murah, hanya 15-18k :)",no,no,x
2141,lzyinuzuka,Haha she's not ready but actually looks so cute,no,no,x
2142,lzyinuzuka,Like it,no,no,x
2143,lzyinuzuka,Grab it fast guys,no,no,x
2144,lzyinuzuka,Sebelum kata ready berubah jd sold out,no,no,x
2145,lzyinuzuka,😍,no,no,x
2146,lzyinuzuka,😍😍,no,no,x
2147,lzyinuzuka,😍😍😍,no,no,x
2148,lzyinuzuka,😍😍😍😍,no,no,x
2149,lzyinuzuka,😍😍😍😍😍,no,no,x
2150,resticadli,Yana instan hijab nya ready stok malam ini juga? @vanillahijab @vanillaforclothing,no,no,x
2151,mutiarapradina_,Suka,no,no,x
2152,dkproject0505,"Ready soon.swing blouse lips xl, bisa via shopee 😊❤",no,no,x
2153,bintang_sugiatna,Yg punya ini ukuran M dm ya,no,no,x
2154,jannatul_nurulhuda,"InsyaAllah ready soon swing blouse lips L, moka xl, jeans xl. order via shopee jannatul_nurulhuda. Terimakasih 😊",no,no,x
2155,vanillahijab,"Hey you, don't forget to smile today!@nadra_shahab with Yana Instan Hijab, Melody Blouse & newest collection from @vanillaforfashionStay tune Sisters :) Have a great day!",yes,yes,x
2156,delavita,Always like your post @vanillahijab 😘,no,no,x
2157,dietha_aprianti,stay tune your post,no,no,x
2158,niaanggraeni1906,@windaps96,no,no,x
2159,anieyully27,Mauuu @_shetika_ 😍,no,no,x
2160,pastel.byputri,Yuk bisa jastip disini ya sis 🙏🏼😊,no,no,x
2161,annisanie7,Udh Ga sabar neh,no,no,x
2162,dian.ayu.candra.dewi,Tas nya tas nyaa... Dehh ga sbr,no,no,x
2163,nesyakresna,Eeeeeaaaaa 😍 ayo sisihkan uang belanjanya 😉😁 @mrs.ersha,no,no,x
2164,yohannacinthya90,Moga day shirt jg upload 😂😂,no,no,x
2165,mrs.ersha,😂😂 @nesyakresna,no,no,x
2166,ayuka_hadianto,Mak...apik makk @indiblpproperty,no,no,x
2167,nurlisanailaaulia,Lucu blousenya 😍😍😍,no,no,x
2168,ulfa_wardhany,Day shirt ny lagi donk mba... 😭 g kbagian...,no,no,x
2169,atikarizkist,Kurus bener dil;( @nadilasptynii,no,no,x
2170,muslimahhijab.id,Yang masih mau segi 4 Katya/diamond D'Valentino masih ada di saya 😊. Yukkk langsung cek Ig ya kepoin. 😍😍,no,no,x
2171,intansvero,Gaes @nadra.shahab @cha_rianti @putriwillian,no,no,x
2172,gitafatmalaa,Aku mau dong bajunya kaya begini ada ga sis?,no,no,x
2173,putrisoleha21,Jilbabnya bagussss😍😍,no,no,x
2174,reskiirai,😍😍😍,no,no,x
2175,putriwillian,@intansvero serius itu nadegha qt?? @nadra.shahab,no,no,x
2176,sulis_setyawati13,Yuk yang jastip boleh cuss dm ya😘😘😘,no,no,x
2177,nanayuwicha,@bungapratiwi275 unge cakep,no,no,x
2178,inazizah13,Slim 👍,no,no,x
2179,shela_ndutz,Maauu baju nya...LD ny brp yaa,no,no,x
2180,dindavanillahijab,@gitafatmalaa bisa di order hari kamis 3 agustus via website vanillahijab.com/ Daftar/Registrasi sebelum order ya dear.,no,no,x
2181,dindavanillahijab,@shela_ndutz ditunggu info selanjutnya ya dear untuk detail size atau bisa LINE ke @vanillasupport (pakai @) ya dear.,no,no,x
2182,furinfarin,"Masih ready segi4 cotton greentea heart sunkiss aqua lilac, pasmina dvalentino caviar mercy jeans hazelnut, segi4 floresta tiffany kirim dr depok bisa shopee",no,no,x
2183,pmuharomi,"Sgi4 dvalentino jeans, sweety dan burgundy masih ada. Segi4 holland juga. Cek ig ya",no,no,x
2184,bungapratiwi275,Aku uda punya @nanayuwicha modelny samaa hehe,no,no,x
2185,fi352,tas nya bagus,no,no,x
2186,ambergismuslimah,"Ready stock pasmina dvalentino, segi 4 cotton ya dear 😘😘😘😘😘",no,no,x
2187,beautymakeup0908,"Masih ada segi 4 floresta mocca,segi4 holland deep red,segi4 cotton lilac,grey dan maroon,mulberry instan maroon,berminat DM ya 😍",no,no,x
2188,yudhitika099,Harga kemeja dan ukuran berapa ya mb?,no,no,x
2189,maya.setiawati,Ada kembang senja scarf dusty..ada yang minta dm ya...,no,no,x
2190,kiniku_hijab,"Ready Segi4 Cotton BLACK - LILAC, Hana Instan MOKKA, Segi4 DValentino MAUREN, bisa via shopee yuk cek ig ❤",no,no,x
2191,ishop.kuningyellow,"Ready segi4 cotton white, lilac, Sunkiss, heart. Minat dm ya 😘😘, pengiriman jkt",no,no,x
2192,emjiishopp,Ready zara pants xl lancome; nude; kia instan rouge; rose harga vanilla aja yaa,no,no,x
2193,rahmaannisa94,Pinggang nya 😱😱,no,no,x
2194,flowrate_,👈👈👈👈👈,no,no,x
2195,rindyputrim26,Mau plssss semoga ga keabisa,no,no,x
2196,er.galleryhijab,130.000 bisa dapet segiempat vanilla + HL shawl?? Cek IG kami ya 😊,no,no,x
2197,bajukurungshop,☝️🔝,no,no,x
2198,dearesthijab,Yg mau titip order bisa dm ya,no,no,x
2199,riani_syari,Ready Rosie Bag Lips dan Hazel yaa 😍,no,no,x
2200,queena.sa,Mau dong celananya,no,no,x
2201,heraaaa15,Jastip dong,no,no,x
2202,loyalpartnerhijab,Ciput rajut anti pusing premium 70K dapet 3pcs cek IG 💞,no,no,x
2203,loyalpartnerhijab,Yang mau nitip order bisa dm ya kirim dr jogja,no,no,x
2204,alya_hnf,Yg mau nitip..dm z yaa 😊,no,no,x
2205,rahmarahmi.id,"Ready segi4 Cotton salem & atalier, siap kirim ya dear😍",no,no,x
2206,furinfarin,"Masih ready segi4 cotton heart aqua greentea, pasmina dvalentino caviar hazelnut mercy jeans, floresta tiffany bisa shopee kirim dr depok. Beli 1 tetep freeong",no,no,x
2207,kimmysstore_,Ready 1pcs cotton voal maroon.. Line for price😊,no,no,x
2208,sulis_setyawati13,"Last stock katya navy, floresta navy n black... pengiriman dr jakarta ya dear... 😍😘",no,no,x
2209,ayu.372,Brp sis,no,no,x
2210,venni_indriyani,"Yuk ka diaku ready hana Instan, katya, tassel instan,  diamond valentino segi4 ma pashmina... Yg kmrn blm kebagian bs dm atau cek ig yah 😊",no,no,x
2211,muslimahhijab.id,"Ready stock segi 4 Katya navy,black,lips. Yang mau langsung cek Ig ya 😊😊 last stock",no,no,x
2212,ishop.kuningyellow,"Ready segi4 cotton heart, Sunkiss, lilac dan white, minat dm ya 😘😘 😘 pengiriman Jakarta",no,no,x
2213,dkproject0505,"Ready segi4 KATYA black, FLORESTA navy, tifany, HOLLAND winter, deep red, black..bisa via shopee free ongkir 😊❤",no,no,x
2214,tasia_beauty,halo sister.. yang mau nitip pengiriman dari jakarta bisa DM langsung ya...,no,no,x
2215,pastel.byputri,"Ready holland black, floresta navy dan black. Segi4 cotton equil, heart. Pashmina diamond denim dan rosepeach 😊🙏🏼",no,no,x
2216,fazzia.id,Yg masih cari day shirt maroon size XL bisa dm ya,no,no,x
2217,azalea99.shop,Ready klasik swing skirt..siap kirim💕,no,no,x
2218,wardiani.putri,Yg ini bisa jastip ga yah...k cibinobg,no,no,x
2219,wardiani.putri,*cibinong,no,no,x
2220,dindavanillahijab,@ayu.372 harga diinfokan saat open order ya dear.,no,no,x
2221,trisma_zone,"@wardiani.putri kalo ada yg bisa jastip or COD cibinong, berkabar ya, mba. Hehe",no,no,x
2222,rahmarahmi.id,"Ready segi4 COTTON atalier, pasmina DVALENTINO rosepeach dustyblue, segi4 KATYA navy😘😘😘",no,no,x
2223,desnaadiaiskandar,Blouse nya masih ada ?,no,no,x
2224,elizabet_effendy,mau titip ini ukuran L,no,no,x
2225,moeslimahboutiq,Yg mw nitip dm ya..,no,no,x
2226,keyraa_05,"Ka saya mau beli baju ini lewat mana mesennya 😂 gak di permudah buat pesen, liat di web produknya gak ada :)",no,no,x
2227,rosadana_nr,"Assalamualaikum, halo kak,, yang masih cari Segi4 Katya Black, Segi4 Cotton Aqua, Lilac, Heart, Pasmina Dvalentino Hazelnut, Dustyblue, Segi4 Instan Tasel Macaroon, Klasik Swing Skirt Casa, Mulberry Pleats Dress Sky M, Creme S,, di aku ready ya,, siap kirim, bisa shopee",no,no,x
2228,rahmarahmi.id,@keyraa_05 baru upload hr kamis dear,no,no,x
2229,windaps96,Aku ini @niaanggraeni1906,no,no,x
2230,niaanggraeni1906,Tp gatau ntar diweb banyak pilihan warna lg @windaps96 😛,no,no,x
2231,wiratamanindi,Mau ada yg punya ga,no,no,x
2232,ligiligishop,Ready swing blouse khaki uk L😊 minat?dm pengiriman dr bogor,no,no,x
2233,qqinar,"kl ada yg punya ini XL, dm ya saya mau",no,no,x
2234,houseof_humairoh,"Ready Melody Blouse Jeans size L, Jasmine Mint dan White. Yuk yg minat DM ajaa yaa sist 😊 @wiratamanindi",no,no,x
2235,claireshop26,Yg mau DM ya melody grey n swing mokka S,no,no,x
2236,whitesmokyrose,Ready soon melody blouse in grey and croco size M 😊😊😊 silahkan dm yahh,no,no,x
2237,silvia_dwiratna,Yg croco L/M mau donk...,no,no,x
2238,silvia_dwiratna,Tlong DM,no,no,x
2239,syifalophoda,"MENCARI melody blouse croco M, kalo ada dm yaa makasih",no,no,x
2240,yuni_irsal,ada yg punya iniii pleaseee,no,no,x
2241,charizmasuilla,"Ini tuh warmanya apa siy sebenernya? Grey, jeans atau biru?",no,no,x
